CustomerID,Age,Gender,Location,RegisteredDate,EmailAddress,PhoneNumber,TotalSpend,NumberOfOrders,NumberOfReturnedOrders,NumberOfCanceledOrders
CUST100884,35,Non-binary,Cape Town,2/8/2023,customer883@example.com,721005016,1391.32,20,5,14
CUST100885,51,Female,Pretoria,9/8/2023,customer884@example.com,721031720,4742.24,80,7,62
CUST100886,60,Male,Bloemfontein,7/5/2023,customer885@example.com,721012615,409.053,11,3,0
CUST100887,21,Female,Durban,8/17/2023,customer886@example.com,721021650,1542.18,49,10,33
CUST100888,63,Non-binary,Johannesburg,1/4/2024,customer887@example.com,721019870,1816.7,19,8,4
CUST100889,55,Male,Bloemfontein,1/28/2024,customer888@example.com,721007871,8677.09,99,21,69
CUST100890,30,Female,Bloemfontein,6/8/2023,customer889@example.com,721020734,5264.83,71,7,40
CUST100891,70,Female,Johannesburg,1/28/2024,customer890@example.com,721026009,978.995,79,2,0
CUST100892,64,Non-binary,Pretoria,5/9/2023,customer891@example.com,721004876,4246.77,90,37,7
CUST100893,35,Non-binary,Durban,5/6/2023,customer892@example.com,721021230,392.292,35,1,11
CUST100894,33,Female,Johannesburg,4/4/2023,customer893@example.com,721027829,556.229,26,13,11
CUST100895,19,Female,Cape Town,1/14/2023,customer894@example.com,721020376,178.333,8,3,2
CUST100896,39,Male,Johannesburg,3/27/2023,customer895@example.com,721007211,533.32,10,5,0
CUST100897,34,Non-binary,Johannesburg,11/23/2023,customer896@example.com,721015866,4200.5,71,27,30
CUST100898,32,Male,Johannesburg,6/27/2023,customer897@example.com,721003715,5340.5,82,2,19
CUST100899,47,Male,Johannesburg,5/20/2023,customer898@example.com,721015580,1741.11,27,7,15
CUST100900,53,Male,Durban,3/5/2023,customer899@example.com,721026783,2179.18,53,0,17
CUST100901,28,Male,Johannesburg,1/19/2023,customer900@example.com,721005731,647.271,9,2,2
CUST100902,33,Male,Pretoria,2/10/2023,customer901@example.com,721029054,735.979,37,4,23
CUST100903,56,Male,Bloemfontein,7/11/2023,customer902@example.com,721028165,1955.74,51,11,2
CUST100904,68,Female,Cape Town,10/15/2023,customer903@example.com,721023098,429.094,100,10,55
CUST100905,40,Female,Pretoria,11/6/2023,customer904@example.com,721014755,1286.23,51,2,22
CUST100906,27,Male,Bloemfontein,4/28/2023,customer905@example.com,721023595,7189.73,90,12,48
CUST100907,21,Female,Pretoria,6/3/2023,customer906@example.com,721025900,6204.73,90,38,26
CUST100908,33,Non-binary,Johannesburg,1/3/2024,customer907@example.com,721021520,4020.37,41,3,28
CUST100909,37,Male,Bloemfontein,11/21/2023,customer908@example.com,721032121,3887.85,95,10,23
CUST100910,45,Female,Pretoria,9/7/2023,customer909@example.com,721028978,3732.21,40,14,8
CUST100911,60,Non-binary,Johannesburg,5/16/2023,customer910@example.com,721013892,3114.28,44,2,22
CUST100912,40,Female,Cape Town,3/3/2023,customer911@example.com,721020941,4037.02,52,7,12
CUST100913,54,Non-binary,Cape Town,7/13/2023,customer912@example.com,721024678,5928.43,62,3,38
CUST100914,29,Male,Pretoria,4/11/2023,customer913@example.com,721002644,5030,89,26,3
CUST100915,26,Male,Johannesburg,4/10/2023,customer914@example.com,721016575,807.01,21,9,4
CUST100916,34,Female,Durban,11/9/2023,customer915@example.com,721011077,1387.65,71,28,9
CUST100917,66,Female,Johannesburg,5/18/2023,customer916@example.com,721032118,71.7083,61,25,21
CUST100918,64,Non-binary,Cape Town,6/2/2023,customer917@example.com,721029088,4056.91,46,17,3
CUST100919,32,Male,Cape Town,4/1/2023,customer918@example.com,721022131,4323.95,80,18,37
CUST100920,25,Male,Cape Town,5/23/2023,customer919@example.com,721030795,6744.93,75,34,1
CUST100921,25,Male,Johannesburg,6/23/2023,customer920@example.com,721026434,195.101,16,4,0
CUST100922,42,Male,Johannesburg,1/1/2023,customer921@example.com,721003299,1544.61,51,17,32
CUST100923,27,Male,Bloemfontein,1/23/2023,customer922@example.com,721005054,701.829,25,9,3
CUST100924,64,Male,Pretoria,2/24/2023,customer923@example.com,721018629,4523.6,97,25,4
CUST100925,49,Male,Cape Town,8/16/2023,customer924@example.com,721020021,1650.1,18,7,3
CUST100926,66,Non-binary,Johannesburg,7/23/2023,customer925@example.com,721020319,5058.56,57,7,43
CUST100927,55,Non-binary,Bloemfontein,9/16/2023,customer926@example.com,721027879,7015.52,91,12,28
CUST100928,25,Female,Durban,3/28/2023,customer927@example.com,721009471,420.062,89,25,5
CUST100929,50,Male,Bloemfontein,1/6/2023,customer928@example.com,721005645,721.791,16,6,0
CUST100930,59,Male,Cape Town,2/3/2023,customer929@example.com,721001471,7932.52,82,9,62
CUST100931,51,Male,Johannesburg,9/2/2023,customer930@example.com,721013510,173.987,9,1,0
CUST100932,33,Female,Pretoria,5/25/2023,customer931@example.com,721002623,6436.71,89,20,63
CUST100933,65,Male,Bloemfontein,11/27/2023,customer932@example.com,721016035,351.113,5,1,1
CUST100934,56,Male,Bloemfontein,11/21/2023,customer933@example.com,721020552,3490.23,38,14,11
CUST100935,49,Male,Bloemfontein,12/11/2023,customer934@example.com,721008358,1302.6,42,4,34
CUST100936,19,Non-binary,Cape Town,7/14/2023,customer935@example.com,721022424,2591.81,29,7,8
CUST100937,47,Female,Johannesburg,2/17/2023,customer936@example.com,721017389,6819.83,71,30,38
CUST100938,48,Male,Cape Town,1/3/2023,customer937@example.com,721024403,1878.88,20,7,9
CUST100939,67,Female,Durban,7/18/2023,customer938@example.com,721003432,422.982,15,3,10
CUST100940,55,Non-binary,Bloemfontein,6/3/2023,customer939@example.com,721024321,5374.14,98,5,60
CUST100941,58,Female,Johannesburg,2/6/2023,customer940@example.com,721022850,8181.98,83,40,2
CUST100942,49,Male,Bloemfontein,8/28/2023,customer941@example.com,721017914,538.042,6,2,3
CUST100943,67,Female,Johannesburg,12/3/2023,customer942@example.com,721002538,669.783,37,5,30
CUST100944,55,Male,Cape Town,8/10/2023,customer943@example.com,721003751,4220.39,45,10,16
CUST100945,22,Female,Cape Town,5/25/2023,customer944@example.com,721009183,415.559,14,5,2
CUST100946,20,Non-binary,Durban,8/20/2023,customer945@example.com,721030480,3408.79,40,3,8
CUST100947,23,Female,Bloemfontein,7/13/2023,customer946@example.com,721027305,365.917,11,4,5
CUST100948,45,Non-binary,Pretoria,1/8/2023,customer947@example.com,721026241,1620.37,33,9,23
CUST100949,55,Non-binary,Pretoria,1/25/2024,customer948@example.com,721022698,394.206,7,2,2
CUST100950,32,Female,Johannesburg,4/7/2023,customer949@example.com,721016469,1848.95,30,13,17
CUST100951,40,Non-binary,Pretoria,5/1/2023,customer950@example.com,721027301,1146.95,37,4,6
CUST100952,58,Male,Durban,7/22/2023,customer951@example.com,721011812,1570.09,47,22,18
CUST100953,69,Female,Pretoria,11/26/2023,customer952@example.com,721024884,971.293,16,7,2
CUST100954,27,Non-binary,Bloemfontein,5/25/2023,customer953@example.com,721022504,6067.89,93,28,6
CUST100955,23,Non-binary,Bloemfontein,3/19/2023,customer954@example.com,721007555,7907.41,82,39,29
CUST100956,62,Male,Pretoria,7/14/2023,customer955@example.com,721007896,1010.33,21,8,11
CUST100957,22,Male,Bloemfontein,8/28/2023,customer956@example.com,721027651,1674.31,77,7,7
CUST100958,61,Male,Durban,11/21/2023,customer957@example.com,721020479,4257.92,48,7,39
CUST100959,31,Female,Pretoria,4/7/2023,customer958@example.com,721014071,4900.56,55,20,5
CUST100960,66,Female,Bloemfontein,1/20/2023,customer959@example.com,721030185,6609.66,77,12,35
CUST100961,42,Female,Johannesburg,9/11/2023,customer960@example.com,721003087,2987.46,62,28,16
CUST100962,65,Non-binary,Johannesburg,12/15/2023,customer961@example.com,721001237,6382.11,87,13,70
CUST100963,43,Male,Cape Town,11/7/2023,customer962@example.com,721027490,777.523,52,16,21
CUST100964,30,Female,Johannesburg,5/2/2023,customer963@example.com,721009025,1352.1,35,7,0
CUST100965,35,Male,Johannesburg,4/27/2023,customer964@example.com,721019340,1546.55,71,31,34
CUST100966,57,Non-binary,Johannesburg,7/17/2023,customer965@example.com,721022754,5959.81,84,24,9
CUST100967,41,Non-binary,Johannesburg,5/25/2023,customer966@example.com,721028089,154.896,3,1,2
CUST100968,39,Male,Durban,3/18/2023,customer967@example.com,721002102,433.962,42,16,2
CUST100969,19,Male,Bloemfontein,11/8/2023,customer968@example.com,721021992,334.376,53,4,48
CUST100970,39,Male,Bloemfontein,6/17/2023,customer969@example.com,721021328,1927.63,92,34,51
CUST100971,48,Female,Durban,1/14/2023,customer970@example.com,721020136,4862.95,67,28,29
CUST100972,44,Female,Pretoria,6/12/2023,customer971@example.com,721031391,5853.57,83,23,58
CUST100973,67,Male,Cape Town,10/18/2023,customer972@example.com,721007447,4916.96,91,3,11
CUST100974,29,Female,Johannesburg,4/13/2023,customer973@example.com,721029868,4033.64,68,28,40
CUST100975,42,Male,Bloemfontein,4/25/2023,customer974@example.com,721016630,1817.71,78,30,21
CUST100976,33,Female,Cape Town,2/25/2023,customer975@example.com,721000043,2326.94,39,17,3
CUST100977,53,Male,Pretoria,12/15/2023,customer976@example.com,721007692,7165.3,75,26,0
CUST100978,30,Non-binary,Johannesburg,3/25/2023,customer977@example.com,721021978,504.219,16,5,4
CUST100979,58,Male,Pretoria,5/17/2023,customer978@example.com,721001834,87.4098,6,0,6
CUST100980,27,Non-binary,Pretoria,8/2/2023,customer979@example.com,721030196,1106.54,30,12,14
CUST100981,49,Female,Bloemfontein,3/23/2023,customer980@example.com,721010378,545.157,19,1,14
CUST100982,42,Male,Pretoria,1/19/2024,customer981@example.com,721025933,245.589,68,7,3
CUST100983,60,Female,Bloemfontein,1/23/2023,customer982@example.com,721003693,2802.1,32,5,20
CUST100984,34,Non-binary,Johannesburg,1/4/2024,customer983@example.com,721006225,2492.49,87,19,15
CUST100985,45,Non-binary,Cape Town,1/21/2024,customer984@example.com,721019995,8353.07,98,27,60
CUST100986,48,Non-binary,Cape Town,7/11/2023,customer985@example.com,721022135,2453.47,29,8,3
CUST100987,30,Male,Johannesburg,4/13/2023,customer986@example.com,721031409,183.122,86,2,64
CUST100988,55,Male,Cape Town,4/25/2023,customer987@example.com,721007915,140.51,2,0,1
CUST100989,60,Male,Durban,9/24/2023,customer988@example.com,721023647,3238.03,83,10,56
CUST100990,24,Non-binary,Pretoria,8/22/2023,customer989@example.com,721006012,98.8625,6,0,4
CUST100991,69,Female,Pretoria,11/2/2023,customer990@example.com,721010257,7544.08,83,15,4
CUST100992,70,Male,Bloemfontein,7/8/2023,customer991@example.com,721024850,3684.77,39,10,12
CUST100993,63,Female,Cape Town,2/10/2023,customer992@example.com,721001673,5614.61,92,25,23
CUST100994,22,Male,Durban,2/6/2023,customer993@example.com,721024877,6332.03,64,25,35
CUST100995,22,Male,Johannesburg,5/20/2023,customer994@example.com,721025977,613.264,9,2,5
CUST100996,30,Female,Durban,11/19/2023,customer995@example.com,721013903,118.368,13,2,3
CUST100997,65,Non-binary,Bloemfontein,9/21/2023,customer996@example.com,721008741,2087.07,75,37,34
CUST100998,23,Male,Johannesburg,2/1/2024,customer997@example.com,721013619,441.193,51,14,5
CUST100999,23,Female,Pretoria,2/4/2023,customer998@example.com,721027784,2021.47,46,4,17
CUST101000,39,Non-binary,Johannesburg,11/20/2023,customer999@example.com,721001851,6175.51,75,28,44
CUST101001,26,Non-binary,Johannesburg,1/9/2023,customer1000@example.com,721006942,227.322,25,10,9
CUST101002,26,Male,Durban,6/26/2023,customer1001@example.com,721024201,3075.23,34,9,6
CUST101003,69,Male,Bloemfontein,1/27/2024,customer1002@example.com,721023221,4430.17,74,6,33
CUST101004,70,Non-binary,Durban,3/27/2023,customer1003@example.com,721017041,5057.63,53,25,18
CUST101005,58,Non-binary,Bloemfontein,12/1/2023,customer1004@example.com,721000766,6129.98,78,28,9
CUST101006,30,Non-binary,Cape Town,9/28/2023,customer1005@example.com,721018479,3939.52,88,26,30
CUST101007,20,Female,Durban,8/25/2023,customer1006@example.com,721012207,1482.73,67,16,39
CUST101008,59,Male,Cape Town,1/25/2024,customer1007@example.com,721010881,2630.02,71,34,0
CUST101009,58,Non-binary,Pretoria,9/27/2023,customer1008@example.com,721024437,3702.16,77,32,12
CUST101010,57,Female,Pretoria,2/2/2024,customer1009@example.com,721015899,6705.51,96,13,79
CUST101011,25,Non-binary,Bloemfontein,10/16/2023,customer1010@example.com,721005385,3011.82,34,13,13
CUST101012,60,Male,Johannesburg,4/20/2023,customer1011@example.com,721011846,2880.91,74,6,46
CUST101013,47,Non-binary,Durban,12/4/2023,customer1012@example.com,721007199,394.37,4,2,1
CUST101014,18,Female,Bloemfontein,6/4/2023,customer1013@example.com,721027761,2572.7,38,18,11
CUST101015,18,Female,Pretoria,11/3/2023,customer1014@example.com,721029461,474.949,10,3,5
CUST101016,57,Female,Durban,7/1/2023,customer1015@example.com,721017402,515.257,51,17,8
CUST101017,47,Non-binary,Durban,2/26/2023,customer1016@example.com,721017281,4104.17,83,9,4
CUST101018,60,Male,Durban,1/26/2023,customer1017@example.com,721012533,3927.51,88,29,57
CUST101019,54,Non-binary,Pretoria,1/12/2024,customer1018@example.com,721005902,1640.3,26,13,11
CUST101020,70,Non-binary,Johannesburg,1/25/2024,customer1019@example.com,721030375,5172.38,71,30,19
CUST101021,37,Non-binary,Johannesburg,10/2/2023,customer1020@example.com,721025427,857.163,17,2,9
CUST101022,58,Female,Johannesburg,3/26/2023,customer1021@example.com,721004800,3466.31,88,9,19
CUST101023,40,Non-binary,Bloemfontein,4/13/2023,customer1022@example.com,721028284,1068.22,91,9,17
CUST101024,53,Female,Cape Town,3/10/2023,customer1023@example.com,721007328,652.556,11,3,4
CUST101025,27,Non-binary,Johannesburg,10/21/2023,customer1024@example.com,721016387,4064.58,47,10,19
CUST101026,70,Male,Johannesburg,2/13/2023,customer1025@example.com,721029744,2476.03,77,3,42
CUST101027,36,Non-binary,Bloemfontein,2/16/2023,customer1026@example.com,721007122,664.365,46,5,30
CUST101028,21,Male,Cape Town,11/16/2023,customer1027@example.com,721027152,562.119,25,3,6
CUST101029,69,Female,Pretoria,12/8/2023,customer1028@example.com,721015224,1261.17,28,2,5
CUST101030,66,Male,Durban,3/16/2023,customer1029@example.com,721021284,1574.39,27,9,10
CUST101031,67,Male,Johannesburg,2/1/2023,customer1030@example.com,721026715,109.873,48,18,20
CUST101032,50,Non-binary,Durban,3/3/2023,customer1031@example.com,721021457,3705.32,67,29,33
CUST101033,21,Female,Durban,9/4/2023,customer1032@example.com,721004885,5167.17,72,9,50
CUST101034,50,Non-binary,Cape Town,8/20/2023,customer1033@example.com,721011111,6510.67,75,2,41
CUST101035,25,Male,Pretoria,3/8/2023,customer1034@example.com,721022358,3754.95,48,2,13
CUST101036,49,Female,Bloemfontein,8/25/2023,customer1035@example.com,721030337,2574.27,44,15,28
CUST101037,28,Non-binary,Johannesburg,9/26/2023,customer1036@example.com,721022784,480.367,41,16,0
CUST101038,39,Male,Durban,8/5/2023,customer1037@example.com,721020332,4241.27,48,4,17
CUST101039,67,Non-binary,Bloemfontein,4/24/2023,customer1038@example.com,721024158,71.4153,1,0,0
CUST101040,70,Male,Cape Town,5/21/2023,customer1039@example.com,721030162,1355.38,76,17,44
CUST101041,21,Male,Bloemfontein,10/21/2023,customer1040@example.com,721019618,3238.52,71,6,16
CUST101042,54,Male,Pretoria,1/28/2024,customer1041@example.com,721019258,2536.42,61,11,20
CUST101043,20,Female,Durban,5/9/2023,customer1042@example.com,721001806,2900.51,71,27,24
CUST101044,55,Female,Pretoria,9/25/2023,customer1043@example.com,721002080,8818.99,96,11,81
CUST101045,62,Male,Cape Town,6/12/2023,customer1044@example.com,721030321,117.761,7,1,1
CUST101046,19,Female,Durban,5/16/2023,customer1045@example.com,721009641,796.639,70,14,29
CUST101047,27,Female,Bloemfontein,5/18/2023,customer1046@example.com,721032228,564.13,49,20,13
CUST101048,52,Male,Pretoria,6/12/2023,customer1047@example.com,721008775,3427.15,94,43,29
CUST101049,35,Female,Pretoria,8/17/2023,customer1048@example.com,721010988,1623.75,54,27,1
CUST101050,55,Female,Durban,1/5/2023,customer1049@example.com,721005068,3107.96,56,24,16
CUST101051,47,Female,Johannesburg,4/2/2023,customer1050@example.com,721021092,4026.42,100,21,24
CUST101052,53,Female,Pretoria,9/21/2023,customer1051@example.com,721030644,571.291,10,1,2
CUST101053,53,Female,Durban,4/19/2023,customer1052@example.com,721022757,737.492,31,6,19
CUST101054,41,Female,Durban,2/23/2023,customer1053@example.com,721029360,7012.65,92,42,41
CUST101055,54,Female,Bloemfontein,10/21/2023,customer1054@example.com,721027776,1962.21,28,10,2
CUST101056,54,Female,Bloemfontein,3/21/2023,customer1055@example.com,721017084,859.995,28,10,9
CUST101057,55,Female,Bloemfontein,4/13/2023,customer1056@example.com,721018181,1170.86,26,4,0
CUST101058,29,Female,Cape Town,9/25/2023,customer1057@example.com,721006982,7168.64,87,35,9
CUST101059,48,Non-binary,Pretoria,9/28/2023,customer1058@example.com,721031541,1985.96,49,17,2
CUST101060,58,Male,Johannesburg,5/14/2023,customer1059@example.com,721002348,903.727,96,34,26
CUST101061,27,Non-binary,Cape Town,1/27/2024,customer1060@example.com,721009355,1438.73,15,4,10
CUST101062,35,Male,Cape Town,6/6/2023,customer1061@example.com,721025756,6037.07,77,9,46
CUST101063,22,Non-binary,Cape Town,6/23/2023,customer1062@example.com,721024697,6027.24,87,42,43
CUST101064,55,Non-binary,Cape Town,12/15/2023,customer1063@example.com,721020767,185.654,64,9,14
CUST101065,69,Male,Bloemfontein,3/16/2023,customer1064@example.com,721004438,5940.6,70,29,11
CUST101066,54,Male,Johannesburg,10/4/2023,customer1065@example.com,721026706,1421.16,30,11,3
CUST101067,27,Female,Johannesburg,4/10/2023,customer1066@example.com,721024147,2679.46,45,8,15
CUST101068,40,Female,Durban,6/27/2023,customer1067@example.com,721031254,3116.28,48,23,24
CUST101069,62,Non-binary,Cape Town,3/27/2023,customer1068@example.com,721000292,3025.03,56,27,15
CUST101070,26,Non-binary,Pretoria,7/19/2023,customer1069@example.com,721023882,1359.57,36,9,21
CUST101071,62,Male,Cape Town,2/1/2024,customer1070@example.com,721002378,6583.12,78,20,15
CUST101072,22,Female,Cape Town,7/17/2023,customer1071@example.com,721011844,614.834,28,8,0
CUST101073,24,Male,Johannesburg,8/8/2023,customer1072@example.com,721007707,149.565,2,1,1
CUST101074,64,Female,Pretoria,7/16/2023,customer1073@example.com,721007328,436.315,13,3,3
CUST101075,57,Female,Cape Town,9/13/2023,customer1074@example.com,721017410,613.754,9,4,5
CUST101076,52,Female,Durban,1/7/2024,customer1075@example.com,721008232,168.236,13,2,8
CUST101077,39,Male,Pretoria,1/28/2023,customer1076@example.com,721003719,3569.23,52,23,19
